c1,c2,spectral_radius,rho_bar,lyapunov_condition,log10_lyapunov_condition,damping_regime
-0.35749999999999993,-0.9639166666666666,0.9817925782295704,0.999,1.438680126104564,0.15796424431178438,underdamped
-0.32499999999999996,-0.9639166666666666,0.9817925782295701,0.999,1.3914519274827437,0.14346820672495478,underdamped
-0.2925,-0.9639166666666666,0.9817925782295703,0.999,1.3460856194611812,0.12907268461079618,underdamped
-0.26,-0.9639166666666666,0.98179257822957,0.999,1.3024915841277647,0.1147749258458959,underdamped
-0.2274999999999998,-0.9639166666666666,0.9817925782295702,0.999,1.260596186622849,0.10057598902538946,underdamped
-0.19499999999999984,-0.9639166666666666,0.9817925782295701,0.999,1.2203476200376266,0.08648355851083335,underdamped
-0.16249999999999987,-0.9639166666666666,0.9817925782295704,0.999,1.1817292645558761,0.07251799060857209,underdamped
-0.1299999999999999,-0.9639166666666666,0.9817925782295701,0.999,1.144792437737578,0.05872675190153817,underdamped
-0.09749999999999992,-0.9639166666666666,0.9817925782295706,0.999,1.109747582308458,0.045224207546253614,underdamped
-0.06499999999999995,-0.9639166666666666,0.98179257822957,0.999,1.0772706345287175,0.03232482151290683,underdamped
-0.03249999999999997,-0.9639166666666666,0.9817925782295703,0.999,1.0498056360506411,0.021108900018255067,underdamped
2.220446049250313e-16,-0.9639166666666666,0.9817925782295701,0.999,1.0367720011506854,0.015683260218312775,underdamped
0.032500000000000195,-0.9639166666666666,0.9817925782295703,0.999,1.0498056360506411,0.021108900018255067,underdamped
0.06500000000000017,-0.9639166666666666,0.98179257822957,0.999,1.077270634528718,0.03232482151290701,underdamped
0.09749999999999992,-0.9639166666666666,0.9817925782295706,0.999,1.109747582308458,0.045224207546253614,underdamped
0.13000000000000012,-0.9639166666666666,0.9817925782295702,0.999,1.144792437737578,0.05872675190153817,underdamped
0.1625000000000003,-0.9639166666666666,0.9817925782295701,0.999,1.1817292645558763,0.07251799060857217,underdamped
0.19500000000000006,-0.9639166666666666,0.9817925782295702,0.999,1.2203476200376275,0.08648355851083367,underdamped
0.22750000000000026,-0.9639166666666666,0.98179257822957,0.999,1.2605961866228494,0.10057598902538961,underdamped
0.26,-0.9639166666666666,0.98179257822957,0.999,1.3024915841277647,0.1147749258458959,underdamped
0.2925000000000002,-0.9639166666666666,0.9817925782295702,0.999,1.3460856194611819,0.12907268461079638,underdamped
