step,step_size,momentum,progress_signal,true_curvature,observed_curvature,plant_prediction,funnel_lower,funnel_upper,static_prediction,gamma_p_estimate,gamma_r_estimate,true_edge_utilization,predicted_edge_utilization,upper_edge_utilization
361,0.19212121212121214,0.85,1.0711366408553222,15.881993615894853,15.870215326742933,15.880781708612869,15.75412237018733,16.02262449031409,15.83895509604738,0.02684675417157282,0.42254562271218227,0.8467355452183717,0.8475097309141886,0.8550794551228227
362,0.19363636363636366,0.85,1.0849387012967124,15.888206494878515,15.900401410160264,15.899342409347872,15.772394212309859,16.04169120958943,15.866410570278134,0.026854472803615585,0.4226063271101507,0.8542587475216171,0.8551919023209842,0.862848542333977
363,0.19515151515151516,0.85,1.098263481065199,15.908693064044872,15.935672811815246,15.929894696943734,15.80258029572719,16.072724459523798,15.892954757055291,0.026896972514864965,0.42294057278618935,0.8612798806988018,0.86353974619796,0.8712823696913574
364,0.19666666666666668,0.85,1.1110361066372039,15.949890413693485,15.972207853020874,15.96555631943849,15.837851697382172,16.108839043637836,15.919493059396544,0.026946304283358806,0.4233285502529926,0.8690860099802291,0.8721924285619176,0.8800199107172523
365,0.19818181818181818,0.85,1.1231848071093031,15.976526971073335,16.000569706419224,16.002473532599687,15.8743867385878,16.146178469051357,15.948228130457965,0.026932078639797154,0.42321667043758754,0.8780495227740353,0.8809442500269525,0.8888552793568676
366,0.1996969696969697,0.85,1.1346413174874743,16.024266721839275,16.017324906557008,16.031127955609758,15.90274859198615,16.175221819180695,15.977702262917813,0.026828258485533215,0.4224001604748548,0.8862400062236808,0.8892687982110127,0.8972618837407473
367,0.20121212121212123,0.85,1.145341262276226,16.057276966331038,16.083737348286864,16.0480524179955,15.919503792123933,16.19249961553894,16.00745158148146,0.02709819747959335,0.42452313822944193,0.8956324161028013,0.8969618523189404,0.9050353320469575
368,0.20272727272727276,0.85,1.1552245172121673,16.091734763484613,16.079133624064283,16.115041850387545,15.98591623385379,16.259804721110896,16.041105030080207,0.026825266446651074,0.4223766291135938,0.9042355463363186,0.9074884678374806,0.9156405183857905
369,0.20424242424242425,0.85,1.1642355471094024,16.137588626195,16.159775741657118,16.110364552822155,15.98131250963121,16.255403618943436,16.070032714764853,0.0272022830049938,0.4253417352452938,0.9129485884333863,0.9140055310271156,0.9222341783811343
370,0.20575757575757578,0.85,1.1723237179183486,16.159825565653403,16.168111871622777,16.1916656232054,16.062146277114028,16.336748198652902,16.105127700047273,0.027022037233693917,0.4239241639745688,0.9223419761941419,0.9254327405855611,0.9337249180879901
371,0.20727272727272728,0.85,1.1794435812444897,16.193309840994743,16.214076969944585,16.199982839990206,16.074328888597933,16.34141176273533,16.136495677106694,0.027130107030392096,0.4247740959198656,0.9304141992345898,0.9327262847267087,0.9408691620968826
372,0.2087878787878788,0.85,1.185555129728313,16.217759968604888,16.242007960436812,16.246241207504546,16.12029398691974,16.387819601930868,16.17060288696664,0.02709761393915612,0.42451854888372165,0.9391574478489376,0.9422272888864169,0.9504383590682128
373,0.21030303030303032,0.85,1.190624021851426,16.262520982071738,16.2560352420274,16.27427103052763,16.151060260588242,16.413119498178805,16.203517442206202,0.026957628078113548,0.4234176080211951,0.9474011294791072,0.9507023649146612,0.958813546442432
374,0.21181818181818185,0.85,1.1946217749056347,16.2895429564192,16.268538883175335,16.288239411529325,16.16508754217883,16.427148629772613,16.234917000496775,0.02680652526923247,0.4222292361706328,0.9568604517229079,0.9583736825470538,0.9665468764487423
375,0.21333333333333335,0.85,1.197525925040672,16.34046821245438,16.32322379841504,16.3006403921455,16.177591183326765,16.43956552935777,16.266587047103595,0.026979433321351283,0.4235890987926127,0.965306249269286,0.9659638750901037,0.9741964758137936
376,0.21484848484848487,0.85,1.199320153491246,16.37194474236396,16.40681404853926,16.35558077652711,16.23227609856647,16.49447703532355,16.301294061613845,0.02737064289385061,0.4266658281206201,0.9752013436557371,0.9761032635149597,0.984392610946498
377,0.21636363636363637,0.85,1.1999943782741247,16.415454843927574,16.42147257640188,16.43965866614163,16.313031065514416,16.581316820364314,16.34036317517126,0.027232275310232017,0.4255776144558955,0.9839704163339957,0.9880400915509362,0.9965538897087644
378,0.2178787878787879,0.85,1.1995448108399993,16.452378356452073,16.44912217843522,16.454138910937633,16.327689593377034,16.595679702312193,16.37769823151992,0.027194276830568898,0.4252787694249513,0.9934942788538659,0.9958355115289697,1.0044018271012178
379,0.21939393939393942,0.85,1.1979739773617946,16.465446607629403,16.476315403583765,16.477941722149755,16.355339195410377,16.623080439441644,16.41451816038641,0.02718272701094339,0.4252429872070687,1.002653361117113,1.0042112632017193,1.0130564173531778
380,0.22090909090909094,0.85,1.1952907045398022,16.469784152646206,16.50911278013192,16.491895662055118,16.339696229936838,16.65000829239098,16.45440891417744,0.02727764578309373,0.42336512376593566,1.0103796781954408,1.0120026883533824,1.0217050543058102
381,0.22242424242424244,0.85,1.191510070003401,16.457187955649022,16.45235488565718,16.511120690973428,16.32565566932792,16.682669412140793,16.491232274982202,0.027054879038160045,0.43762133613016396,1.017577573067535,1.020131530906944,1.0307305848915271
382,0.22393939393939394,0.85,1.1866533175880623,16.455200711232564,16.444622388835533,16.447554873190725,16.247168847640886,16.629231798438614,16.517690209341197,0.02704593258175796,0.43846600831490196,1.023725749092982,1.0231265194686823,1.0344278029500114
383,0.22545454545454546,0.85,1.1807477379637112,16.442788683358888,16.45578938730783,16.42941519849031,16.206244814722492,16.621176565874343,16.542960384445628,0.027091274545379483,0.42869272613714277,1.030527721309514,1.028912871016565,1.0409221687719286
384,0.226969696969697,0.85,1.1738265152852025,16.438150646546912,16.441405108300724,16.429731102439856,16.180569154548195,16.632040033533613,16.56482206760162,0.02709342752365832,0.42338787702456077,1.0366707679996472,1.0358475248928831,1.0486025239997203
385,0.2284848484848485,0.85,1.1659285407266053,16.405632392824042,16.412881654874756,16.406686505552184,16.139692589877342,16.61724583993305,16.58265310060145,0.027087447317505002,0.42029648962303867,1.0432967666242738,1.0412998000998608,1.0546635827701618
386,0.23000000000000004,0.85,1.157098193947066,16.36625770582142,16.353354479187985,16.3706882487347,16.091353861698142,16.588235587030216,16.59474219009865,0.027119416018300133,0.4292735972811802,1.0481376250970917,1.0459050825580505,1.0598039402824861
387,0.23151515151515153,0.85,1.147385093716221,16.31947814307866,16.342731248523904,16.304604823411125,16.02169677755738,16.528194737871623,16.599311662665926,0.02703250016456971,0.40995194091922393,1.0525101756942394,1.0485452933574158,1.0629243080584108
388,0.23303030303030303,0.85,1.1368438191004264,16.26779525958498,16.268487088391833,16.288048830211537,15.992461546904861,16.516857760323045,16.60048622971339,0.027094359874851915,0.4200820147732112,1.056370260271674,1.054335820743491,1.069146769165692
389,0.23454545454545456,0.85,1.1255336027764833,16.207608573797224,16.218712617739186,16.208371136771046,15.915333781442996,16.441996936606195,16.595567321280104,0.02706065741054867,0.4150499944370573,1.0598715093365971,1.0559999376987197,1.0712210125364643
390,0.23606060606060608,0.85,1.1135179981961798,16.149351920169543,16.158196773931447,16.153965079146516,15.858949192669895,16.391446841974986,16.582870757957874,0.02704550819595697,0.4130680101917794,1.0627716396454576,1.0592541074625537,1.0748263543685619
391,0.2375757575757576,0.85,1.1008645224718792,16.07724498660495,16.035235714500484,16.089331292080658,15.795173056123337,16.330123848944407,16.56198624679362,0.027248000457088237,0.43710010600560334,1.0657484768866097,1.061787519612057,1.077678206866365
392,0.2390909090909091,0.85,1.0876442769898287,15.998080520844285,15.997887687480423,15.962643273644062,15.678333655802385,16.209118785731498,16.52764328791574,0.02713175376114363,0.4230805398140601,1.0677564220901772,1.06014524771929,1.0765147072341879
393,0.24060606060606063,0.85,1.0739315478830076,15.912747420510854,15.925546976222131,15.921598429484852,15.63355321499763,16.17078655212447,16.490057740140813,0.02711709571940479,0.4215416331895264,1.0692319809385828,1.0641202990749978,1.0807747914467027
394,0.24212121212121213,0.85,1.0598033886085045,15.825687121490732,15.785940255053525,15.846407892802901,15.561298705094803,16.097532247920178,16.44393002680186,0.0273436298145464,0.4437767002882729,1.0702260260091054,1.0657643018812726,1.0826538944518704
395,0.24363636363636365,0.85,1.0453391869749677,15.757811382449638,15.753954407722867,15.705341649372492,15.432002936282046,15.95906170118092,16.384060362924483,0.027189125617115048,0.42788669179245487,1.0710313506463425,1.0628867580888455,1.0800577110900218
396,0.24515151515151518,0.85,1.0306202190530611,15.676500641450735,15.644618511341584,15.669824489792262,15.39370410250113,15.924164001778548,16.319794867360017,0.02728075125067709,0.43607007643633433,1.0730698155220335,1.067078115508581,1.0843980368214516
397,0.2466666666666667,0.85,1.0157291924755474,15.588735445944682,15.586389169136035,15.55938364440272,15.293045620797633,15.811793256481469,16.248426035018888,0.027190015107996776,0.4280038011665904,1.0741305995068098,1.066105916375742,1.0834006490552117
398,0.2481818181818182,0.85,1.0007497816932553,15.504895190837729,15.521553246246446,15.498783954689694,15.232377204751515,15.752518470901666,16.171650555810686,0.027109032218167812,0.4214069711558095,1.0746779739249743,1.0684767726339106,1.0859690764030694
399,0.24969696969696972,0.85,0.9857661577983826,15.410941108496038,15.407062980254086,15.432100911758486,15.166855828779786,15.686642985908021,16.09130280048746,0.02720094077527749,0.4283885972632754,1.07542370683925,1.070374676034427,1.0880297828609604
400,0.2512121212121212,0.85,0.9708625155571057,15.344843864593937,15.342433931274305,15.317617525009673,15.060357028428447,15.571284668535549,16.001681993492717,0.02711767085706326,0.4220208043583467,1.075393112705658,1.0688808862149006,1.0865820698834991
401,0.25272727272727274,0.85,0.9561226003091702,15.272431727126198,15.241024357665747,15.251271450610767,14.994801779916747,15.505634216071925,15.909443349227525,0.027153384342182736,0.4245679963101295,1.0772390389790694,1.070670066482271,1.088526846481817
402,0.25424242424242427,0.85,0.9416292373928573,15.178041394288522,15.20071054305649,15.149872675774464,14.899069813112906,15.403330094736233,15.810007268151715,0.026985812592058664,0.41273948625769075,1.078583351772633,1.0699278766813785,1.0878277735255641
403,0.25575757575757574,0.85,0.9274638667395498,15.09425728664406,15.122116423114168,15.10699504740904,14.85190164265778,15.36413244578328,15.710585175372376,0.026931104232522134,0.4092437293428885,1.078305297708713,1.0732578973075109,1.0915259077644013
404,0.2572727272727273,0.85,0.9137060852530628,14.996629702881732,14.99938458204184,15.027834904644424,14.775538570761551,15.284606261104868,15.6078940186383,0.027033367856207663,0.4155329293970844,1.0787057606364319,1.073958908589488,1.0923089828011814
405,0.2587878787878788,0.85,0.9004331995451693,14.87554702694259,14.85038725282878,14.9066877682064,14.662413867582488,15.161117360398787,15.49802601228,0.027214526918367402,0.4269747888596466,1.0780405527155723,1.0715750298020426,1.0898648338199128
406,0.2603030303030303,0.85,0.8877197915405428,14.792645811825974,14.781558539955986,14.76114128017353,14.526177500641431,15.012901384848762,15.37852707768715,0.02716031188366064,0.4232488473508849,1.0755972134801082,1.0673249461000895,1.085528812254637
407,0.26181818181818184,0.85,0.8756372993920479,14.712926994083112,14.707670670970208,14.691029742697838,14.456612162323736,14.943267873617186,15.257471253559025,0.02711425651881379,0.42027342249668764,1.0758287863146163,1.068438526741661,1.08678311808125
408,0.26333333333333336,0.85,0.8642536160612551,14.628613970461739,14.61355823295931,14.616361239209542,14.38317231210508,14.868628127325287,15.137355644650835,0.027122170730656016,0.4207614768779282,1.0762233634560796,1.06915975731255,1.087612613017313
409,0.2648484848484849,0.85,0.8536327078198085,14.5247722428707,14.544641675381776,14.52294564020827,14.294597038429485,14.772434212816641,15.012873463242343,0.027063469050851958,0.41716009037843566,1.0762128459750473,1.0684389300961303,1.0867935607745578
410,0.26636363636363636,0.85,0.843834254815331,14.442474622220827,14.44285228555854,14.45310862616839,14.225380069714523,14.702863384904095,14.891478722373812,0.02709204719606111,0.41882863459623887,1.0746864311012916,1.069384047340237,1.0878633767113384
411,0.26787878787878794,0.85,0.8349133157215731,14.363242117519533,14.379651684142924,14.352834635436993,14.129452616453724,14.5996319788795,14.766565965160613,0.02702256787362829,0.41470220269544356,1.0746757210474085,1.0680055402126518,1.0863699216607308
412,0.2693939393939394,0.85,0.8269200183571682,14.287211094890743,14.28149598909571,14.288455449754972,14.065007103821024,14.535218485874607,14.644443805354209,0.02704137720746056,0.4157596333653382,1.0748251045854262,1.0692286948511929,1.087694379961492
413,0.27090909090909093,0.85,0.8198992780114551,14.18769404414238,14.188747194639902,14.191833218652645,13.972226936566654,14.434591523597172,14.521065534322661,0.027049152589541645,0.41620490717886915,1.0751487137064246,1.067971287666285,1.0862394631393832
414,0.27242424242424246,0.85,0.8138905450601204,14.103536895440326,14.0797906189477,14.100318648813966,13.883842044985009,14.339825694451639,14.396708129667106,0.027097943965827653,0.41903664493115117,1.0736310560340068,1.067019062734323,1.0851433753629651
415,0.2739393939393939,0.85,0.8089275832888414,13.988893715895895,13.99642508965425,13.994014574734388,13.78232399268007,14.228609427167317,14.270079448301807,0.02709288672875169,0.4187246755903673,1.0731984304274456,1.0648644087171621,1.0827157341884894
416,0.2754545454545455,0.85,0.8050382801705565,13.919965874303545,13.922438863285793,13.91130244890529,13.701518956649103,14.143943747355893,14.146477048920934,0.027070358796592652,0.417329464561577,1.0703623222011254,1.0644254146510868,1.0822259988507161
417,0.276969696969697,0.85,0.8022444901624336,13.832186929523063,13.83570573994416,13.83728047402827,13.62839143688529,14.069018259234872,14.028926266174365,0.027073529119198286,0.41752261123668644,1.0709468694539932,1.0645853832711987,1.0824143677559488
418,0.2784848484848485,0.85,0.8005619119030755,13.751415952461198,13.733324457894126,13.751732185797271,13.545106461795307,13.981196767279336,13.91304676561413,0.027108264324812725,0.4196966916871666,1.0700151336895367,1.063791403934991,1.0815420731590664
419,0.28,0.85,0.8,13.67208411149496,13.693673127403377,13.652046523991284,13.44929759600919,13.877625191753948,13.798363218637077,0.027040723609381298,0.41506012331865794,1.0695545740803154,1.0618258407548777,1.0793708482475293
